Time (s),AIN0 (V),AIN1 (V)
8.172000,0.091176,0.091173
8.173000,0.091167,0.091164
8.174000,0.091154,0.091148
8.175000,0.091148,0.091148
8.176000,0.091142,0.091135
8.177000,0.091138,0.091142
8.178000,0.091135,0.091129
8.179000,0.091135,0.091129
8.180000,0.091135,0.091126
8.181000,0.091129,0.091126
8.182000,0.091129,0.091123
8.183000,0.091126,0.091123
8.184000,0.091211,0.091202
8.185000,0.091262,0.091255
8.186000,0.091287,0.091281
8.187000,0.091303,0.091303
8.188000,0.091319,0.091312
8.189000,0.091325,0.091322
8.190000,0.091331,0.091325
8.191000,0.091338,0.091328
8.192000,0.091341,0.091338
8.193000,0.091344,0.091338
8.194000,0.091344,0.091338
8.195000,0.091344,0.091344
8.196000,0.091344,0.091344
8.197000,0.091344,0.091347
8.198000,0.091353,0.091353
8.199000,0.091350,0.091350
8.200000,0.091350,0.091347
8.201000,0.091347,0.091344
8.202000,0.091344,0.091344
8.203000,0.091350,0.091350
8.204000,0.091347,0.091344
8.205000,0.091347,0.091344
8.206000,0.091344,0.091344
8.207000,0.091344,0.091341
8.208000,0.091347,0.091344
8.209000,0.091347,0.091341
8.210000,0.091347,0.091341
8.211000,0.091347,0.091344
8.212000,0.091347,0.091341
8.213000,0.091347,0.091341
8.214000,0.091347,0.091347
8.215000,0.091578,0.091575
8.216000,0.091765,0.091765
8.217000,0.091882,0.091872
8.218000,0.091945,0.091936
8.219000,0.091993,0.091989
8.220000,0.092027,0.092021
8.221000,0.092053,0.092043
8.222000,0.092075,0.092065
8.223000,0.092081,0.092078
8.224000,0.092094,0.092091
8.225000,0.092100,0.092097
8.226000,0.092024,0.092024
8.227000,0.091980,0.091980
8.228000,0.091958,0.091948
8.229000,0.091939,0.091939
8.230000,0.091929,0.091926
8.231000,0.091926,0.091920
8.232000,0.091920,0.091913
8.233000,0.091910,0.091907
8.234000,0.091910,0.091907
8.235000,0.091904,0.091907
8.236000,0.091904,0.091901
8.237000,0.091901,0.091901
8.238000,0.091904,0.091901
8.239000,0.091901,0.091901
8.240000,0.091898,0.091898
8.241000,0.091901,0.091901
8.242000,0.091901,0.091898
8.243000,0.091901,0.091901
8.244000,0.091907,0.091901
8.245000,0.091904,0.091898
8.246000,0.091904,0.091901
8.247000,0.091904,0.091894
8.248000,0.091901,0.091898
8.249000,0.091904,0.091901
8.250000,0.091901,0.091898
8.251000,0.091901,0.091901
8.252000,0.091904,0.091901
8.253000,0.091901,0.091898
8.254000,0.091904,0.091901
8.255000,0.091901,0.091898
8.256000,0.091907,0.091898
8.257000,0.091901,0.091894
8.258000,0.091904,0.091901
8.259000,0.091901,0.091904
8.260000,0.091901,0.091901
8.261000,0.091904,0.091901
8.262000,0.091904,0.091901
8.263000,0.091904,0.091898
8.264000,0.091904,0.091904
8.265000,0.091673,0.091664
8.266000,0.091477,0.091471
8.267000,0.091372,0.091363
8.268000,0.091382,0.091382
8.269000,0.091306,0.091300
8.270000,0.091252,0.091252
8.271000,0.091217,0.091211
8.272000,0.091189,0.091192
8.273000,0.091176,0.091176
8.274000,0.091170,0.091161
8.275000,0.091161,0.091151
8.276000,0.091148,0.091148
8.277000,0.091142,0.091142
8.278000,0.091142,0.091135
8.279000,0.091138,0.091132
8.280000,0.091138,0.091135
8.281000,0.091132,0.091135
8.282000,0.091135,0.091126
8.283000,0.091135,0.091132
8.284000,0.091132,0.091126
8.285000,0.091129,0.091123
8.286000,0.091135,0.091123
8.287000,0.091129,0.091126
8.288000,0.091129,0.091129
8.289000,0.091123,0.091123
8.290000,0.091126,0.091119
8.291000,0.091126,0.091119
8.292000,0.091129,0.091116
8.293000,0.091132,0.091129
8.294000,0.091129,0.091126
8.295000,0.091126,0.091123
8.296000,0.091123,0.091123
8.297000,0.091126,0.091123
8.298000,0.091129,0.091123
8.299000,0.091123,0.091123
8.300000,0.091123,0.091123
8.301000,0.091123,0.091119
8.302000,0.091123,0.091123
8.303000,0.091123,0.091119
8.304000,0.091126,0.091119
8.305000,0.091123,0.091123
8.306000,0.091123,0.091123
8.307000,0.091126,0.091123
8.308000,0.091123,0.091116
8.309000,0.091119,0.091119
8.310000,0.091126,0.091119
8.311000,0.091123,0.091119
8.312000,0.091123,0.091116
8.313000,0.091116,0.091116
8.314000,0.091123,0.091113
8.315000,0.091350,0.091350
8.316000,0.091543,0.091534
8.317000,0.091645,0.091641
8.318000,0.091717,0.091714
8.319000,0.091768,0.091762
8.320000,0.091803,0.091800
8.321000,0.091825,0.091825
8.322000,0.091841,0.091841
8.323000,0.091853,0.091847
8.324000,0.091863,0.091863
8.325000,0.091872,0.091875
8.326000,0.091879,0.091875
8.327000,0.091885,0.091879
8.328000,0.091888,0.091882
8.329000,0.091888,0.091888
8.330000,0.091891,0.091888
8.331000,0.091894,0.091891
8.332000,0.091891,0.091891
8.333000,0.091894,0.091891
8.334000,0.091898,0.091891
8.335000,0.091898,0.091894
8.336000,0.091901,0.091891
8.337000,0.091901,0.091888
8.338000,0.091894,0.091894
8.339000,0.091894,0.091894
8.340000,0.091901,0.091891
8.341000,0.091898,0.091894
8.342000,0.091898,0.091894
8.343000,0.091901,0.091894
8.344000,0.091901,0.091894
8.345000,0.091898,0.091894
8.346000,0.091898,0.091894
8.347000,0.091901,0.091894
8.348000,0.091898,0.091894
8.349000,0.091898,0.091898
8.350000,0.091904,0.091898
8.351000,0.091898,0.091898
8.352000,0.091942,0.091936
8.353000,0.091920,0.091913
8.354000,0.091910,0.091904
8.355000,0.091904,0.091901
8.356000,0.091898,0.091901
8.357000,0.091901,0.091894
8.358000,0.091898,0.091894
8.359000,0.091898,0.091891
8.360000,0.091894,0.091891
8.361000,0.091894,0.091894
8.362000,0.091898,0.091891
8.363000,0.091898,0.091888
8.364000,0.091898,0.091888
8.365000,0.091664,0.091651
8.366000,0.091471,0.091471
8.367000,0.091363,0.091357
8.368000,0.091300,0.091290
8.369000,0.091246,0.091246
8.370000,0.091214,0.091211
8.371000,0.091189,0.091179
8.372000,0.091173,0.091167
8.373000,0.091157,0.091154
8.374000,0.091145,0.091145
8.375000,0.091138,0.091135
8.376000,0.091135,0.091129
8.377000,0.091129,0.091132
8.378000,0.091129,0.091123
8.379000,0.091126,0.091123
8.380000,0.091123,0.091123
8.381000,0.091123,0.091119
8.382000,0.091119,0.091119
8.383000,0.091123,0.091116
8.384000,0.091119,0.091113
8.385000,0.091116,0.091116
8.386000,0.091123,0.091113
8.387000,0.091116,0.091116
8.388000,0.091123,0.091123
8.389000,0.091126,0.091123
8.390000,0.091116,0.091116
8.391000,0.091116,0.091119
8.392000,0.091119,0.091116
8.393000,0.091116,0.091110
8.394000,0.091116,0.091110
8.395000,0.091116,0.091113
8.396000,0.091113,0.091113
8.397000,0.091113,0.091113
8.398000,0.091113,0.091107
8.399000,0.091113,0.091113
8.400000,0.091116,0.091119
8.401000,0.091119,0.091113
8.402000,0.091119,0.091119
8.403000,0.091123,0.091110
8.404000,0.091119,0.091116
8.405000,0.091123,0.091113
8.406000,0.091123,0.091113
8.407000,0.091119,0.091116
8.408000,0.091116,0.091116
8.409000,0.091119,0.091119
8.410000,0.091123,0.091113
8.411000,0.091123,0.091116
8.412000,0.091119,0.091116
8.413000,0.091116,0.091116
8.414000,0.091119,0.091116
8.415000,0.091353,0.091344
8.416000,0.091540,0.091534
8.417000,0.091641,0.091645
8.418000,0.091720,0.091708
8.419000,0.091765,0.091758
8.420000,0.091796,0.091796
8.421000,0.091825,0.091812
8.422000,0.091841,0.091838
8.423000,0.091856,0.091850
8.424000,0.091869,0.091853
8.425000,0.091879,0.091869
8.426000,0.091879,0.091872
8.427000,0.091885,0.091879
8.428000,0.091888,0.091879
8.429000,0.091888,0.091885
8.430000,0.091888,0.091885
8.431000,0.091888,0.091888
8.432000,0.091891,0.091885
8.433000,0.091894,0.091888
8.434000,0.091894,0.091894
8.435000,0.091891,0.091888
8.436000,0.091898,0.091891
8.437000,0.091898,0.091891
8.438000,0.091894,0.091891
8.439000,0.091894,0.091894
8.440000,0.091977,0.091974
8.441000,0.092024,0.092027
8.442000,0.092053,0.092053
8.443000,0.092075,0.092072
8.444000,0.092087,0.092081
8.445000,0.092094,0.092094
8.446000,0.092106,0.092097
8.447000,0.092110,0.092103
8.448000,0.092116,0.092113
8.449000,0.092113,0.092116
8.450000,0.092122,0.092116
8.451000,0.092116,0.092113
8.452000,0.092122,0.092116
8.453000,0.092122,0.092122
8.454000,0.092122,0.092119
8.455000,0.092119,0.092116
8.456000,0.092125,0.092122
8.457000,0.092125,0.092119
8.458000,0.092125,0.092119
8.459000,0.092122,0.092122
8.460000,0.092129,0.092122
8.461000,0.092125,0.092125
8.462000,0.092129,0.092122
8.463000,0.092129,0.092122
8.464000,0.092125,0.092129
8.465000,0.091894,0.091888
8.466000,0.091705,0.091701
8.467000,0.091594,0.091591
8.468000,0.091527,0.091521
8.469000,0.091480,0.091477
8.470000,0.091445,0.091442
8.471000,0.091426,0.091420
8.472000,0.091404,0.091395
8.473000,0.091391,0.091388
8.474000,0.091382,0.091379
8.475000,0.091376,0.091372
8.476000,0.091366,0.091366
8.477000,0.091369,0.091360
8.478000,0.091363,0.091357
8.479000,0.091360,0.091357
8.480000,0.091357,0.091360
8.481000,0.091357,0.091357
8.482000,0.091274,0.091271
8.483000,0.091236,0.091230
8.484000,0.091202,0.091195
8.485000,0.091179,0.091176
8.486000,0.091167,0.091157
8.487000,0.091154,0.091151
8.488000,0.091148,0.091145
8.489000,0.091138,0.091138
8.490000,0.091142,0.091135
8.491000,0.091135,0.091132
8.492000,0.091129,0.091129
8.493000,0.091135,0.091129
8.494000,0.091132,0.091129
8.495000,0.091126,0.091123
8.496000,0.091129,0.091126
8.497000,0.091126,0.091119
8.498000,0.091126,0.091126
8.499000,0.091129,0.091126
9.000000,0.091123,0.091123
9.001000,0.091129,0.091123
9.002000,0.091126,0.091119
9.003000,0.091123,0.091123
9.004000,0.091123,0.091123
9.005000,0.091129,0.091123
9.006000,0.091129,0.091119
9.007000,0.091123,0.091123
9.008000,0.091123,0.091116
9.009000,0.091119,0.091119
9.010000,0.091123,0.091123
9.011000,0.091116,0.091123
9.012000,0.091123,0.091113
9.013000,0.091123,0.091123
9.014000,0.091119,0.091116
9.015000,0.091347,0.091350
9.016000,0.091534,0.091540
9.017000,0.091648,0.091648
9.018000,0.091720,0.091717
9.019000,0.091768,0.091762
9.020000,0.091800,0.091796
9.021000,0.091828,0.091825
9.022000,0.091844,0.091844
9.023000,0.091856,0.091850
9.024000,0.091948,0.091945
9.025000,0.091920,0.091913
9.026000,0.091907,0.091904
9.027000,0.091904,0.091898
9.028000,0.091901,0.091898
9.029000,0.091898,0.091891
9.030000,0.091898,0.091894
9.031000,0.091894,0.091894
9.032000,0.091894,0.091894
9.033000,0.091898,0.091894
9.034000,0.091894,0.091888
9.035000,0.091901,0.091888
9.036000,0.091894,0.091894
9.037000,0.091901,0.091891
9.038000,0.091904,0.091891
9.039000,0.091894,0.091894
9.040000,0.091901,0.091891
9.041000,0.091901,0.091898
9.042000,0.091898,0.091894
9.043000,0.091901,0.091894
9.044000,0.091901,0.091894
9.045000,0.091898,0.091901
9.046000,0.091898,0.091891
9.047000,0.091898,0.091891
9.048000,0.091901,0.091898
9.049000,0.091901,0.091894
9.050000,0.091901,0.091891
9.051000,0.091898,0.091898
9.052000,0.091901,0.091898
9.053000,0.091901,0.091898
9.054000,0.091901,0.091898
9.055000,0.091901,0.091898
9.056000,0.091898,0.091894
9.057000,0.091904,0.091894
9.058000,0.091901,0.091894
9.059000,0.091901,0.091898
9.060000,0.091898,0.091894
9.061000,0.091901,0.091894
9.062000,0.091901,0.091898
9.063000,0.091901,0.091894
9.064000,0.091894,0.091898
9.065000,0.091667,0.091664
9.066000,0.091474,0.091471
9.067000,0.091366,0.091366
9.068000,0.091300,0.091290
9.069000,0.091252,0.091249
9.070000,0.091221,0.091217
9.071000,0.091195,0.091192
9.072000,0.091179,0.091173
9.073000,0.091164,0.091164
9.074000,0.091157,0.091148
9.075000,0.091151,0.091142
9.076000,0.091145,0.091142
9.077000,0.091142,0.091135
9.078000,0.091142,0.091145
9.079000,0.091145,0.091135
9.080000,0.091135,0.091132
9.081000,0.091132,0.091126
9.082000,0.091129,0.091129
9.083000,0.091132,0.091123
9.084000,0.091129,0.091119
9.085000,0.091126,0.091119
9.086000,0.091129,0.091119
9.087000,0.091119,0.091126
9.088000,0.091123,0.091126
9.089000,0.091123,0.091123
9.090000,0.091126,0.091119
9.091000,0.091123,0.091119
9.092000,0.091119,0.091123
9.093000,0.091126,0.091116
9.094000,0.091119,0.091123
9.095000,0.091123,0.091116
9.096000,0.091119,0.091123
9.097000,0.091119,0.091116
9.098000,0.091123,0.091116
9.099000,0.091123,0.091116
9.100000,0.091116,0.091119
9.101000,0.091126,0.091113
9.102000,0.091123,0.091116
9.103000,0.091123,0.091113
9.104000,0.091119,0.091119
9.105000,0.091123,0.091116
9.106000,0.091119,0.091116
9.107000,0.091123,0.091116
9.108000,0.091157,0.091161
9.109000,0.091138,0.091135
9.110000,0.091123,0.091123
9.111000,0.091123,0.091119
9.112000,0.091123,0.091123
9.113000,0.091116,0.091113
9.114000,0.091116,0.091113
9.115000,0.091347,0.091344
9.116000,0.091531,0.091527
9.117000,0.091645,0.091632
9.118000,0.091708,0.091711
9.119000,0.091762,0.091755
9.120000,0.091793,0.091781
9.121000,0.091815,0.091809
9.122000,0.091831,0.091831
9.123000,0.091844,0.091847
9.124000,0.091860,0.091856
9.125000,0.091866,0.091866
9.126000,0.091869,0.091866
9.127000,0.091879,0.091875
9.128000,0.091879,0.091872
9.129000,0.091882,0.091869
9.130000,0.091882,0.091882
9.131000,0.091879,0.091882
9.132000,0.091888,0.091882
9.133000,0.091888,0.091882
9.134000,0.091888,0.091885
9.135000,0.091891,0.091891
9.136000,0.091888,0.091885
9.137000,0.091891,0.091885
9.138000,0.091888,0.091885
9.139000,0.091891,0.091885
9.140000,0.091891,0.091885
9.141000,0.091891,0.091882
9.142000,0.091891,0.091885
9.143000,0.091888,0.091888
9.144000,0.091891,0.091888
9.145000,0.091891,0.091885
9.146000,0.091888,0.091885
9.147000,0.091891,0.091885
9.148000,0.091888,0.091888
9.149000,0.091891,0.091891
9.150000,0.091891,0.091888
9.151000,0.091888,0.091888
9.152000,0.091891,0.091888
9.153000,0.091894,0.091888
9.154000,0.091894,0.091888
9.155000,0.091894,0.091888
9.156000,0.091898,0.091888
9.157000,0.091891,0.091888
9.158000,0.091901,0.091894
9.159000,0.091898,0.091894
9.160000,0.091898,0.091898
9.161000,0.091901,0.091894
9.162000,0.091901,0.091891
9.163000,0.091901,0.091894
9.164000,0.091901,0.091898
9.165000,0.091673,0.091660
9.166000,0.091480,0.091471
9.167000,0.091369,0.091360
9.168000,0.091303,0.091300
9.169000,0.091255,0.091252
9.170000,0.091221,0.091214
9.171000,0.091195,0.091192
9.172000,0.091179,0.091176
9.173000,0.091164,0.091161
9.174000,0.091167,0.091164
9.175000,0.091157,0.091148
9.176000,0.091145,0.091138
9.177000,0.091142,0.091135
9.178000,0.091138,0.091132
9.179000,0.091135,0.091129
9.180000,0.091132,0.091129
9.181000,0.091129,0.091123
9.182000,0.091129,0.091126
9.183000,0.091129,0.091119
9.184000,0.091123,0.091126
9.185000,0.091129,0.091119
9.186000,0.091123,0.091123
9.187000,0.091126,0.091126
9.188000,0.091123,0.091119
9.189000,0.091126,0.091116
9.190000,0.091126,0.091116
9.191000,0.091123,0.091123
9.192000,0.091123,0.091119
9.193000,0.091119,0.091119
9.194000,0.091123,0.091123
9.195000,0.091123,0.091116
9.196000,0.091123,0.091119
9.197000,0.091198,0.091198
9.198000,0.091252,0.091249
9.199000,0.091281,0.091274
9.200000,0.091293,0.091297
9.201000,0.091309,0.091306
9.202000,0.091316,0.091319
9.203000,0.091325,0.091322
9.204000,0.091331,0.091328
9.205000,0.091335,0.091328
9.206000,0.091335,0.091331
9.207000,0.091341,0.091335
9.208000,0.091338,0.091331
9.209000,0.091338,0.091335
9.210000,0.091341,0.091338
9.211000,0.091344,0.091341
9.212000,0.091338,0.091338
9.213000,0.091341,0.091341
9.214000,0.091341,0.091338
9.215000,0.091572,0.091572
9.216000,0.091768,0.091762
9.217000,0.091875,0.091866
9.218000,0.091939,0.091939
9.219000,0.091989,0.091983
9.220000,0.092024,0.092018
9.221000,0.092046,0.092046
9.222000,0.092065,0.092065
9.223000,0.092081,0.092078
9.224000,0.092091,0.092084
9.225000,0.092094,0.092094
9.226000,0.092106,0.092097
9.227000,0.092106,0.092100
9.228000,0.092113,0.092106
9.229000,0.092113,0.092110
9.230000,0.092116,0.092113
9.231000,0.092113,0.092116
9.232000,0.092122,0.092110
9.233000,0.092119,0.092116
9.234000,0.092119,0.092116
9.235000,0.092119,0.092113
9.236000,0.092125,0.092119
9.237000,0.092129,0.092122
9.238000,0.092129,0.092119
9.239000,0.092043,0.092037
9.240000,0.091996,0.091989
9.241000,0.091970,0.091961
9.242000,0.091948,0.091942
9.243000,0.091932,0.091926
9.244000,0.091926,0.091920
9.245000,0.091917,0.091917
9.246000,0.091913,0.091907
9.247000,0.091913,0.091907
9.248000,0.091907,0.091907
9.249000,0.091907,0.091904
9.250000,0.091904,0.091904
9.251000,0.091904,0.091901
9.252000,0.091904,0.091898
9.253000,0.091910,0.091901
9.254000,0.091904,0.091901
9.255000,0.091904,0.091898
9.256000,0.091901,0.091901
9.257000,0.091901,0.091898
9.258000,0.091907,0.091901
9.259000,0.091901,0.091894
9.260000,0.091901,0.091901
9.261000,0.091904,0.091901
9.262000,0.091898,0.091898
9.263000,0.091904,0.091898
9.264000,0.091901,0.091901
9.265000,0.091673,0.091667
9.266000,0.091477,0.091474
9.267000,0.091376,0.091363
9.268000,0.091300,0.091297
9.269000,0.091265,0.091262
9.270000,0.091227,0.091224
9.271000,0.091198,0.091195
9.272000,0.091183,0.091179
9.273000,0.091164,0.091164
9.274000,0.091157,0.091154
9.275000,0.091151,0.091142
9.276000,0.091148,0.091148
9.277000,0.091135,0.091138
9.278000,0.091138,0.091135
9.279000,0.091132,0.091132
9.280000,0.091132,0.091129
9.281000,0.091211,0.091205
9.282000,0.091179,0.091179
9.283000,0.091157,0.091154
9.284000,0.091151,0.091142
9.285000,0.091145,0.091135
9.286000,0.091142,0.091135
9.287000,0.091129,0.091129
9.288000,0.091129,0.091129
9.289000,0.091132,0.091129
9.290000,0.091129,0.091126
9.291000,0.091126,0.091123
9.292000,0.091126,0.091126
9.293000,0.091126,0.091123
9.294000,0.091119,0.091119
9.295000,0.091126,0.091123
9.296000,0.091123,0.091123
9.297000,0.091129,0.091119
9.298000,0.091123,0.091119
9.299000,0.091119,0.091123
9.300000,0.091126,0.091123
9.301000,0.091123,0.091123
9.302000,0.091123,0.091119
9.303000,0.091123,0.091119
9.304000,0.091123,0.091119
9.305000,0.091119,0.091116
9.306000,0.091116,0.091119
9.307000,0.091123,0.091116
9.308000,0.091119,0.091116
9.309000,0.091119,0.091116
9.310000,0.091119,0.091116
9.311000,0.091119,0.091116
9.312000,0.091123,0.091123
9.313000,0.091123,0.091113
9.314000,0.091123,0.091119
9.315000,0.091350,0.091350
9.316000,0.091537,0.091540
9.317000,0.091651,0.091641
9.318000,0.091717,0.091714
9.319000,0.091771,0.091765
9.320000,0.091800,0.091793
9.321000,0.091828,0.091825
9.322000,0.091844,0.091838
9.323000,0.091860,0.091844
9.324000,0.091863,0.091860
9.325000,0.091872,0.091866
9.326000,0.091882,0.091875
9.327000,0.091879,0.091879
9.328000,0.091888,0.091885
9.329000,0.091888,0.091888
9.330000,0.091888,0.091888
9.331000,0.091891,0.091885
9.332000,0.091898,0.091885
9.333000,0.091894,0.091888
9.334000,0.091898,0.091888
9.335000,0.091898,0.091888
9.336000,0.091894,0.091891
9.337000,0.091898,0.091891
9.338000,0.091894,0.091888
9.339000,0.091894,0.091891
9.340000,0.091898,0.091888
9.341000,0.091898,0.091891
9.342000,0.091898,0.091891
9.343000,0.091898,0.091898
9.344000,0.091901,0.091891
9.345000,0.091901,0.091891
9.346000,0.091901,0.091894
9.347000,0.091901,0.091898
9.348000,0.091894,0.091898
9.349000,0.091894,0.091891
9.350000,0.091898,0.091894
9.351000,0.091898,0.091891
9.352000,0.091901,0.091894
9.353000,0.091898,0.091894
9.354000,0.091904,0.091898
9.355000,0.091901,0.091894
9.356000,0.091901,0.091891
9.357000,0.091901,0.091894
9.358000,0.091901,0.091898
9.359000,0.091904,0.091894
9.360000,0.091898,0.091894
9.361000,0.091901,0.091894
9.362000,0.091901,0.091898
9.363000,0.091901,0.091898
9.364000,0.091945,0.091939
9.365000,0.091701,0.091692
9.366000,0.091490,0.091486
9.367000,0.091379,0.091369
9.368000,0.091306,0.091297
9.369000,0.091255,0.091249
9.370000,0.091217,0.091217
9.371000,0.091192,0.091189
9.372000,0.091176,0.091167
9.373000,0.091161,0.091157
9.374000,0.091151,0.091151
9.375000,0.091142,0.091138
9.376000,0.091142,0.091135
9.377000,0.091135,0.091129
9.378000,0.091129,0.091129
9.379000,0.091126,0.091126
9.380000,0.091129,0.091119
9.381000,0.091123,0.091123
9.382000,0.091126,0.091123
9.383000,0.091123,0.091116
9.384000,0.091123,0.091116
9.385000,0.091119,0.091116
9.386000,0.091119,0.091116
9.387000,0.091116,0.091116
9.388000,0.091123,0.091119
9.389000,0.091123,0.091116
9.390000,0.091119,0.091113
9.391000,0.091116,0.091113
9.392000,0.091116,0.091113
9.393000,0.091116,0.091113
9.394000,0.091119,0.091107
9.395000,0.091116,0.091110
9.396000,0.091116,0.091116
9.397000,0.091116,0.091113
9.398000,0.091113,0.091110
9.399000,0.091113,0.091110
9.400000,0.091116,0.091110
9.401000,0.091113,0.091110
9.402000,0.091116,0.091110
9.403000,0.091113,0.091113
9.404000,0.091113,0.091110
9.405000,0.091113,0.091110
9.406000,0.091113,0.091110
9.407000,0.091113,0.091104
